Name,Action_rgb,Romance_rgb,Drama_rgb,Horror_rgb,Action,Drama,Horror,Romance,Action_audio,Romance_audio,Drama_audio,Horror_audio,Label
The Extra Man Trailer,36.02560163,3.82386595,58.19942951,1.951099932,32.23055601,44.79456842,1.7121315,21.2627396,3.411304206,64.0658617,29.53783572,2.984994464,1
"THE FIGHTER (Mark Wahlberg, Christian Bale)  Trailer deutsch german [HD]",15.23602009,15.53921849,31.14639521,38.07836771,1.564272121,37.23279536,5.608110502,55.59481978,31.76949918,28.10126841,30.19886017,9.930371493,1
The Good Doctor Official Trailer #1 (2012) - Orlando Bloom,6.379377097,13.6958763,77.62891054,2.295840532,11.83370277,50.87881088,0.841745827,36.44574583,1.52943572,71.93035483,25.06095469,1.479251683,1
THE GOOD GUY - Official US Theatrical Trailer in HD,17.17982441,16.33648276,62.74408102,3.739611059,2.898099273,66.51864052,0.942937937,29.64031994,20.72638422,34.77829099,39.96595144,4.529361799,1
"The Good Lie Official Trailer (2014) - Reese Witherspoon, Lost Boys of Sudan Drama Movie HD",19.25388277,12.6390934,60.16492844,7.942093909,9.611917287,79.90944982,4.136178643,6.342455,14.98690248,43.43531728,33.58313441,7.994645834,1
The Greatest - Movie Trailer,14.99598771,15.03000408,68.20226908,1.771739498,8.486716449,59.66566205,1.499683689,30.34793139,1.742604375,70.04676461,25.87259114,2.338039503,1
The Greatest Movie Ever Sold Trailer HD,16.32083356,16.80403054,63.68668675,3.188447282,9.093157202,74.88283515,6.000268087,10.02373174,13.6821568,46.87701464,32.07632303,7.364504039,1
The Guilt Trip Trailer (2012),15.59395194,13.59414458,61.5385294,9.2733711,16.09005034,19.93826479,4.731396586,59.24028754,4.495900869,59.86352563,33.40061903,2.239946462,1
The Ides of March Trailer 2011 Movie - Official [HD],30.86289763,8.502145112,38.31597567,22.31897563,16.7996034,9.867109358,61.94699407,11.38628945,34.29317176,5.354712903,59.28515196,1.066968404,1
The Joneses Trailer HD,28.8870275,6.301891059,62.55787015,2.253207937,12.41046041,19.96520311,3.772204742,63.85213137,42.14673936,11.92200929,23.35430682,22.57694602,1
The Judge Official Trailer #2 (2014) - Robert Downey Jr,24.1761446,5.109264329,27.57385671,43.1407392,41.68969989,10.02411097,32.11351335,16.17267877,13.74622136,44.52882111,32.76254237,8.962416649,1
The Kids Are All Right - Official Trailer,26.28900707,1.234379783,71.4949131,0.981699862,19.88253295,62.23061681,2.815762535,15.07109404,51.2345314,12.61585057,21.64610624,14.50351477,1
The Killer Inside Me  trailer US (2010) Simon Baker,13.11648935,25.86266994,48.79358113,12.22725734,29.98487055,23.46687466,22.6103887,23.93787503,47.90529013,5.543435737,40.20243585,6.348840892,1
The Last Song Trailer,12.67294586,15.76533318,69.094491,2.467232384,8.482320607,57.42131472,1.726153679,32.37020671,8.0021061,55.42554259,32.52002299,4.052321613,1
The Master  trailer #1 US (2012) Paul Thomas Anderson Joaquin Phoenix,28.02374363,7.522618771,61.78913713,2.664505318,16.54881984,63.09421659,8.014647663,12.34232262,1.924860105,69.57901716,25.62359273,2.872523665,1
"THE MONUMENTS MEN Official Trailer (2013) George Clooney, Matt Damon [HD]",24.0903914,13.50882798,42.62232482,19.77845579,30.6740582,12.33277991,27.88958848,29.1035682,39.20973837,31.71905279,21.44768685,7.623523474,1
The Music Never Stopped  trailer #1 US (2011),13.29472959,11.11728996,75.28081536,0.307164295,14.99399692,49.5795846,1.488762908,33.93766284,14.83668834,48.60869646,31.59911931,4.955487698,1
The Official HOW DO YOU KNOW Trailer,23.69992584,11.63419932,60.79416275,3.871713579,1.840527914,70.56043744,4.111405089,23.48763198,10.64146906,43.71122122,34.17586684,11.47144362,1
The Oogieloves in the Big Balloon Adventure Official Trailer #2 (2012) - Childrens Puppet Movie HD,15.81434458,5.566135794,78.45838666,0.161133986,8.509545773,55.42196035,0.896963198,35.17152965,21.78893834,10.65955088,29.67356443,37.87794113,1
The Perks of Being a Wallflower Official Trailer #1 (2012) - Emma Watson Movie HD,1.685002632,0.150676572,97.96819687,0.196125382,23.56838584,34.2530489,1.621451415,40.55711031,22.18142599,26.78146362,43.08899939,7.948113233,1
THE ROOMMATE - Trailer,25.08285642,9.501644969,29.64979708,35.76570153,13.23484778,2.135978453,80.17772436,4.451454431,9.339173883,9.814222157,15.0259763,65.8206284,1
The Rum Diary - Official Trailer (2011) HD Johnny Depp New Movie,27.17958689,6.889772415,61.54007316,4.390570149,37.99776435,42.99719334,5.701811239,13.3032307,12.68714666,51.46955848,32.65814781,3.185144439,1
The Runaways Trailer HD,19.87101883,15.03109187,48.37704003,16.72085077,47.13769853,34.26562548,16.61558151,1.981104538,1.706657931,0.07336447,98.13025594,0.089729321,1
THE SESSIONS Trailer 2012 Movie - Official [HD],22.92145193,7.269824296,66.54311419,3.265610337,16.76511168,37.81199157,4.268900305,41.1539942,14.92130905,49.15085435,30.72752953,5.200298503,1
"The Signal Official Trailer #1 (2014) - Laurence Fishburne, Brenton Thwaites Movie HD",35.89016497,2.690534852,54.57647443,6.842827052,27.85937488,19.75716501,15.38026333,37.00319529,27.98162997,7.155039907,10.64599007,54.2173326,1
THE SOCIAL NETWORK - Official Trailer (HD),34.12635326,7.551652193,48.00366461,10.31832546,22.45222926,14.32984322,11.57019436,51.64772868,0.162590214,69.50542927,30.21179736,0.120186887,1
The Tempest HD Trailer,54.54170704,0.343554816,35.34638882,9.768358618,32.52413869,36.3974452,3.029719926,28.04869115,51.11345649,9.220231324,18.63919497,21.02711648,1
The Tourist Official Trailer #1 - (2010) HD,26.44393742,11.29269376,50.4643023,11.79906279,12.5767231,44.51540709,30.53754866,12.37032115,24.4448334,30.84391654,28.27350199,16.43775403,1
The Town Official Trailer #1 - (2010) HD,36.98247075,2.803041041,27.62016356,32.59432912,26.64341629,45.94152272,16.83789343,10.57716012,19.3073079,25.22001266,50.56112409,4.911557585,1
THE TREE OF LIFE Official HD Trailer,33.88763964,3.359845653,55.20795584,7.544551045,21.50149941,59.97266173,12.70195991,5.823880062,9.304410219,25.26535988,28.65984738,36.77038252,1
The Words Official Trailer #1 (2012) Bradley Cooper Movie HD,37.57581115,4.023611918,45.00696957,13.39360923,42.98382998,37.21068203,7.183739543,12.62174845,12.47504056,37.45650351,35.48485637,14.5835951,1
THIS IS THE END - Official Redband Trailer - In Theaters 612,7.945165038,23.6408487,38.20901215,30.20497859,20.12851238,18.86482388,10.18435955,50.82230568,10.57798192,31.78892732,38.1657064,19.46738809,1
Tooth Fairy (2010) - Trailer,19.3064034,3.270956501,74.9540329,2.468602546,5.383703485,67.81211495,2.419023588,24.38515574,24.0866825,35.31029224,33.47305357,7.129976153,1
Touchback - Trailer,15.40934741,14.52416331,68.42598915,1.64050106,8.329831809,58.16811919,3.560649231,29.94141281,6.999935955,55.60414195,32.89082646,4.505095631,1
Trailer Like Dandelion Dust,17.03065634,14.3475771,30.18697202,38.43479156,6.075210869,4.804851487,75.36033988,13.75959367,30.7553798,28.75485122,34.26545858,6.224308163,1
Trespass - Movie Trailer (2011) HD,15.15600383,16.7690143,41.08159244,26.99338496,8.005583286,30.59624434,47.50837088,13.88980895,39.20681477,21.43743634,25.59015751,13.76558691,1
True Grit Trailer HD,33.761549,6.100801751,45.52576244,14.61188048,27.56299973,11.67936176,50.7201612,10.03748327,53.67221236,6.700906903,15.73095322,23.89592677,1
Twenty Feet From Stardom Official Trailer #1 (2013) - Music Documentary HD,6.604120135,35.26864648,41.31309688,16.81413949,10.31793654,51.06908083,1.726737991,36.88625395,14.56509233,45.88234127,32.64866471,6.903897971,1
Unbroken - Official Trailer (HD),18.08080077,12.91510463,67.00016856,2.003923245,44.58663762,48.41087759,5.654037744,1.348450873,45.43436766,24.60870743,25.47005117,4.486872628,1
Upstream Color Theatrical Trailer,5.170784518,18.12845021,74.94062185,1.760147512,20.90332657,43.69106591,2.723193914,32.68240988,15.50827324,10.4991205,11.05624065,62.93637156,1
Vampires Suck Movie Trailer - Official (HD),20.19057274,7.323174924,69.52373385,2.962517738,14.07097131,52.05127001,13.11326623,20.76450139,24.32024032,25.65971315,43.02633107,6.993713975,1
Watch the Official EAT PRAY LOVE Trailer in HD,15.75373262,6.343227625,77.23473907,0.668292725,16.90136939,39.30900395,1.422915328,42.36671031,3.568987921,65.43762684,28.66126299,2.332118526,1
WISH I WAS HERE - Official Trailer - In Theaters July 18th,16.16029441,19.79241222,57.22520351,6.822089106,2.650845237,22.66211063,2.042967454,72.64407277,11.79096624,28.25978696,58.25267434,1.696569845,1
13rw,13.68879676,22.19868451,35.50200164,28.61051559,36.50472462,19.85281408,20.67201734,22.97045439,52.8821826,8.431275189,24.52779561,14.15874213,1
A Beautiful Day in the Neighborhood Trailer #1 (20,9.317386895,33.30858648,38.52841258,18.84561628,4.500749335,39.87661004,4.302801192,51.31984353,3.701905906,62.34811544,29.40917611,4.540804029,1
Ad Astra Trailer #2 (2019)  Movieclips Trailers,6.655919552,33.5434854,38.23767602,21.56292796,22.05061913,8.639898896,15.418984,53.89049649,39.25275803,12.0434165,12.53043562,36.17339134,1
Arrival,16.44933671,8.492849767,29.35280204,45.70501447,37.15824485,4.8467502,19.62078214,38.37423027,21.08903974,0.041110444,78.7294507,0.140395586,1
Barfi Trailer,25.35338998,6.937102228,66.0928607,1.616643555,25.65318048,44.74316537,2.044926025,27.55872309,31.34506047,14.79162872,52.46835351,1.394952182,1
Baywatch (2017) - Official Trailer - Paramount Pic,7.921147346,35.2230072,52.01557279,4.840275273,2.666039765,48.94398749,2.458437346,45.93153596,29.1246444,25.02547503,24.48651046,21.36336714,1
Cats - A Look Inside (2019)  Movieclips Trailers,7.863257825,37.26137578,43.73011589,11.14525348,12.3797968,41.52961671,3.804843128,42.28574336,1.938556693,24.1418153,72.8756249,1.044001617,1
"CATS Official Trailer Teaser (2019) Taylor Swift, Idris Elba Movie HD",9.449800849,29.55534756,53.44046354,7.554391772,6.410646439,34.69508886,2.253213152,56.64104819,3.795231506,61.24045253,29.74516153,5.21916002,1
Diagnosis_ From The New York Times Column _ Offici,3.80557999,44.14416552,48.0976373,3.952609748,1.051294617,26.27873421,1.11625297,71.55371904,0.818451028,0.595835689,98.57172966,0.01397825,1
FOR SAMA (2019) _ Official Trailer _ PBS Distribut,14.34431523,24.23603982,52.93805599,8.481583744,0.548679102,50.89302063,5.851047859,42.70725548,13.43235075,19.56682056,26.5504241,40.45040309,1
Gangs Of Wasseypur 2,20.04538924,11.84650064,57.46224523,10.64586118,34.8226279,3.537656739,47.01832533,14.62138891,23.27646911,29.02427018,41.57609344,6.123171747,1
"HUSTLERS Official Trailer (2019) Cardi B, Jennifer Lopez Movie",10.1910457,15.50434083,23.47742021,50.82719922,3.99501957,34.65107083,7.708550245,53.64536047,51.75625086,4.270843789,3.179366887,40.79353809,1
Hustlers Trailer #1 (2019)  Movieclips Trailers,4.31329906,27.925089,26.54958069,41.21202826,1.733793132,62.64461279,4.152232036,31.46935403,57.2317481,7.943256944,5.291226506,29.53377068,1
"Jackpot - Official Trailer (Tamil) _ Jyotika, Reva",11.64109185,19.84678954,67.06719398,1.444935612,16.33605212,41.07612371,7.60313198,34.98469293,35.80462933,9.601464868,46.35864496,8.235261589,1
JAY AND SILENT BOB REBOOT Official Trailer (2019) Kevin Smith Movie,15.86692631,14.70380276,40.20858109,29.22068834,17.01306701,48.46855998,10.2571249,24.26124513,41.09817743,20.70049644,22.07509577,16.12622589,1
Knives Out Trailer #1 (2019)  Movieclips Trailers,12.12908179,19.62195039,45.77047229,22.47849554,10.56036726,48.00027013,14.47236836,26.96698606,6.385650486,15.45186788,16.84924066,61.31323576,1
LIFE - Official Trailer #2 (HD),17.01481491,9.932989627,23.66429567,49.38790202,14.52979296,5.213236436,74.40448999,5.852483585,33.41884315,8.314467221,8.881945908,49.38474894,1
Main Tera Hero,5.660771951,25.18844306,68.86312962,0.28765616,2.315664105,67.00718999,1.159124821,29.51802611,23.68614525,19.05869991,53.51822972,3.73692438,1
Mission_Mangal,10.50314233,31.95932209,46.30307257,11.23446822,2.263839543,30.62881827,4.746135697,62.36121058,41.40076339,4.855541512,31.63167238,22.11202681,1
Mr Bean's Holiday,12.89263219,16.72472358,68.95772815,1.424927637,3.735203668,66.36430621,1.519629359,28.3808589,25.0404954,39.15384412,29.04740572,6.758257747,1
Mulan Teaser Trailer #1 (2020)  Movieclips Trailers,5.678435043,30.19082248,34.26226377,29.86848652,10.43528616,39.34441507,9.995734692,40.22456706,17.22832322,42.97961295,30.2409023,9.551160038,1
Noite Mágica _ Trailer Legendado,20.16262859,16.80000424,51.39488578,11.64248064,20.51441073,6.379793584,61.48955226,11.61623746,5.732101202,57.42105842,30.04350364,6.80333823,1
PADMAN Official Trailer  Akshay Kumar  Sonam Kapoor  Radhika Apte  9th Feb 2018,14.83515203,10.66259295,70.75992227,3.742339462,49.96446967,28.86739373,2.47728955,18.69084239,23.93675447,32.3261708,27.05126405,16.68580472,1
PALM TREES IN THE SNOW (Palmeras en la Nieve) by Fernando Gonzalez Molina - TRAILER,37.64759898,5.867713317,51.89161897,4.593065009,66.83624983,9.177983552,7.147239894,16.83853865,45.80104649,15.20099342,29.37033474,9.627639502,1
Pan's Labyrinth - Official® Trailer [HD],33.55227113,3.880886361,28.8726151,33.69422853,32.2550118,10.59498936,49.28230941,7.867693901,27.94838548,26.12838745,35.9252423,9.997986257,1
Playing With Fire Trailer #1 (2019)  Movieclips Trailers,6.922999769,30.83034456,55.33987284,6.906782091,5.257864669,71.78196907,2.797311358,20.16285956,9.355489165,36.8902564,31.3439846,22.41027504,1
Prem Ratan Dhan Payo,16.44503772,18.03821772,58.66937041,6.847376376,9.441160411,10.16536504,7.540766895,72.85270691,17.44091064,29.32244241,25.94204843,27.29459107,1
pyar_ka_punch2,1.725418121,59.60861444,22.65064418,16.01532251,9.549961984,49.48488176,23.44443649,17.52072275,13.34233433,37.71981597,46.15980387,2.778051794,1
Raid,17.39299595,15.44215381,63.76566887,3.399181738,49.14895594,7.369615138,6.320185959,37.16124296,34.07815099,16.11427963,18.92730892,30.88026047,1
Something Borrowed Official Trailer #1 - (2011) HD,12.66214997,12.83364296,70.75359225,3.750616685,7.074639946,34.40945745,4.368387163,54.14751768,11.92715093,42.25444794,33.05332363,12.76508123,1
Sridevi Bungalow Official Trailer #1  Priya Prakash  Sinu Sidhart  Prashant Mambully,16.30696654,9.127930552,33.29182565,41.273278,24.4424969,11.26600951,15.34463167,48.94685447,32.12011755,18.22856069,42.43952334,7.211799175,1
Student Of The Year 2,11.16526872,27.93539166,52.843225,8.056116104,1.656819321,37.89319992,2.474720217,57.97525644,38.19135725,19.14282739,22.08794206,20.57787478,1
Super 30,28.10284197,10.66304073,53.49519849,7.738916576,19.49673891,59.66357589,9.598939866,11.24074906,7.057227939,16.91802889,18.41666996,57.60807395,1
Sword of Trust ft,27.62930989,5.000891164,66.79825783,0.571542373,74.47559237,5.55627048,1.576705277,18.39143932,2.9560389,62.27936745,31.11415803,3.650433198,1
The Aftermath Trailer #1 (2019)  Movieclips Trailers,10.91506481,28.49328816,38.18555474,22.40609527,8.545915037,30.14995456,8.283358812,53.02076936,37.92837262,15.36330432,17.11558402,29.59274054,1
The Dark Crystal_ Age of Resistance _ Comic-Con 20,9.117951989,32.74171352,34.91788208,23.2224524,20.90483457,44.10420358,2.035223693,32.95574188,30.27519882,27.54912674,23.90833795,18.26733351,1
The Kitchen Final Trailer (2019)  Movieclips Trailers,4.993909597,10.43566689,35.19811332,49.37230945,18.89434904,7.134541869,66.44620299,7.524909824,19.69033331,40.51510096,31.16222322,8.632344753,1
The Space Between Us _ Official Trailer _ Own it N,20.58336288,14.50625509,42.67297983,22.23740518,61.61786318,3.664349765,15.97543508,18.74235272,42.9266572,31.41739964,21.59705758,4.058883339,1
The Walking Dead - Official Season 10 Trailer _ SD,16.75045639,15.317294,42.82895625,25.10328591,58.79383683,12.5689432,8.480147272,20.1570645,17.78742671,2.777816541,8.123464137,71.31128907,1
The Witcher - Official Teaser Trailer _ SDCC 2019,17.96133518,18.11600178,42.02017188,21.90248966,12.8617689,59.4291389,15.63957483,12.06951663,59.02676582,6.018282473,7.852245867,27.10271478,1
13 Sins Official Trailer #1 (2014) - Mark Webber Horror Movie HD,9.5258533955,24.8547568917,32.5121998787,33.1071943045,47.4896937609,2.8553986922,19.2079395056,30.446973443,22.6532846689,6.5833210945,9.8625600338,60.900837183,2
A Nightmare on Elm Street Official Trailer #1 - (2010) HD,30.2105337381,2.8974335641,19.1290363669,47.7629989386,2.6513364166,13.2516607642,79.6052992344,4.4917047024,12.643943727,10.0522920489,10.8759127557,66.4278447628,2
A Quiet Place (2018) - Official Teaser Trailer - Paramount Pictures,35.1962924004,6.482296437,34.3202829361,24.0011304617,50.0162005425,2.9668461531,39.6079391241,7.4090190232,0.7298329845,0.0834298611,0.0595643884,99.1271674633,2
A Resurrection 2013 [HD] Trailer,17.1985894442,18.1798174977,58.4517836571,6.1698067933,4.3422754854,47.9235321283,1.2117188424,46.5224713087,25.6056457758,2.0286055282,6.0680031776,66.2977516651,2
Aftershock Official Red Band Trailer #1 (2012) - Eli Roth Movie HD,18.5620322824,9.4601489604,65.5180513859,6.4597703516,25.208979845,30.7826727629,4.0446974337,39.9636536837,57.1098864079,5.7990785688,21.8119949102,15.2790337801,2
Alien Covenant  Official Trailer [HD]  20th Century FOX,31.948158145,3.2230895013,23.1059923768,41.7227655649,38.2896065712,6.7827001214,31.7864477634,23.1412440538,16.2026837468,9.1202303767,9.0169489384,65.6601309776,2
Aliens Zone of Silence  Official Trailer - Found Footage Horror Thriller,0.8418794721,42.2362238169,30.5912017822,26.330691576,30.4776906967,9.0185984969,32.734400034,27.7693152428,25.0206172466,14.2682000995,14.6346107125,46.0765749216,2
American Exorcism - Trailer,12.4054692686,11.2999074161,21.396638453,54.8979818821,3.6387596279,5.2662860602,88.0833923817,3.011559695,8.1235930324,11.6579562426,20.3027129173,59.9157333374,2
AMITYVILLE THE AWAKENING Final Trailer (2017) Horror Movie HD,18.6383664608,7.4555210769,19.3508654833,54.5552432537,15.2218788862,4.4747084379,77.5921225548,2.7112841606,58.9495658875,2.9973883182,2.9154937714,35.1375460625,2
ANNABELLE CREATION - Official Trailer,26.1870652437,8.6155593395,31.5583050251,33.6390703917,8.8569305837,1.9833536819,86.8459105492,2.313804999,11.1855275929,2.6245793328,5.0735279918,81.1163604259,2
Annabelle Official Teaser Trailer #1 (2014) - Horror Movie HD,19.8994934559,6.2240816653,18.3317869902,55.5446326733,7.7131405473,1.4525334351,89.5539879799,1.2803388759,5.9943921864,1.0471300222,1.7581172287,91.2003576756,2
Annihilation (2018) - Official Trailer - Paramount Pictures,23.7042710185,10.967887938,39.7685438395,25.5593031645,28.4506708384,11.65009588,24.8091965914,35.0900381804,31.0888439417,5.6109901518,4.7757975757,58.5243701935,2
Apollo 18 (2011) - Official Trailer [HD],15.3915092349,9.0339995921,51.8015861511,23.7729117274,16.9688522816,6.2278330326,71.0330486298,5.7702623308,14.2087846994,0.3208155977,3.3408261836,82.129573822,2
ATM Official Trailer #1 - Alice Eve Movie (2012) HD,12.658585608,7.2986200452,39.2551481724,40.7876431942,8.4933869541,11.3554447889,75.9313464165,4.2198192328,16.3086429238,2.3306138813,2.5130299851,78.8477122784,2
BAD SAMARITAN Trailer #1 NEW (2018) David Tennant Thriller Movie HD,15.8355012536,10.2103099227,22.1028134227,51.8513739109,2.5700300932,1.793047972,90.6409740448,4.9959465861,38.9418125153,11.0676571727,13.6825054884,36.3080233335,2
"Black Swan Blu-Ray Trailer (2010) - Natalie Portman, Mila Kunis [HD]",13.7932181358,25.3572613001,49.9135911465,10.9359197319,42.0770019293,23.4766885638,12.9708483815,21.4754596353,25.9313434362,19.8030292988,18.4337392449,35.8318835497,2
Boarding School - Official Trailer,14.3348783255,10.9194792807,21.3718548417,53.3737897873,5.7958506048,7.6718829572,83.3864629269,3.1458042562,28.4041583538,5.2670128644,4.692934081,61.6358995438,2
CHILDREN OF THE CORN RUNAWAY (2018) Official Trailer (HD) CHILDREN OF THE CORN 10,29.6732544899,10.3842146695,49.3153482676,10.627181828,50.8342564106,36.7160558701,7.7912501991,4.6584304422,35.8962416649,10.7470206916,14.9022564292,38.4544789791,2
Creep 2 (2017)  Official Trailer HD,24.1702154279,12.9320010543,56.1424672604,6.7553065717,29.7517448664,34.6331059933,7.1866564453,28.4284949303,7.8745283186,48.7110674381,28.857254982,14.5571455359,2
CULT OF CHUCKY Trailer (2017),5.2542354912,29.649373889,23.7327814102,41.3636028767,3.4374054521,8.8915795088,77.786397934,9.8846241832,30.8329969645,3.2635416836,6.1422295868,59.7612321377,2
"Dark Shadows - Official Trailer #1 - Johnny Depp, Tim Burton Movie (2012) HD",41.4154291153,1.8556438386,26.3782173395,30.3507089615,5.291781202,5.3068451583,85.3154122829,4.085964337,23.3469620347,33.5698693991,27.9279172421,15.1552572846,2
Deadline (2012) Official Trailer,23.2923150063,13.2475227118,56.6408336163,6.8193256855,4.4280230999,72.9513704777,7.7625520527,14.858058095,6.4558409154,60.4486525059,27.3889869452,5.7065159082,2
Puppet Master The Littlest Reich - Trailer,14.8842096329,8.9935541153,21.5945109725,54.5277237892,17.2003313899,2.6518967003,77.7413070202,2.4064661935,41.3753718138,6.251642853,4.388916865,47.9840666056,2
Red Riding Hood Movie Trailer 2 Official (HD),21.5808033943,8.9950762689,27.5304049253,41.8937236071,12.3393177986,2.6434220374,70.615363121,14.4018933177,38.040843606,8.0587089062,7.7994443476,46.1010098457,2
Saw 7 HD Trailer 2010 [Official 3D Trailer] 1080p Extended,34.8615884781,4.744835943,40.4976844788,19.8958933353,23.19291085,13.6223435402,37.2654050589,25.9193480015,38.229700923,11.5878067911,15.6039014459,34.5785856247,2
"Scary Movie 5 Official TRAILER #1 (2013) - Charlie Sheen, Ashley Tisdale Movie",30.8719485998,9.0706519783,54.7211050987,5.3362954408,24.5750576258,52.5005877018,8.5484832525,14.3758669496,8.7094075978,39.4190311432,38.1621152163,13.7094408274,2
Scream 4 Official HD Trailer 2,26.4673680067,11.2573094666,47.1695750952,15.1057466865,18.1699901819,11.3751329482,58.2452535629,12.2096270323,31.3811331987,10.6939218938,18.9260050654,38.9989316463,2
Shark Night 3D Trailer,38.1776869297,0.8951565251,59.5197200775,1.4074384235,33.6172014475,39.4178539515,8.8719062507,18.0930331349,25.3923982382,3.6783382297,9.4363152981,61.4929556847,2
Sinister Official Trailer #1 (2012) - Ethan Hawke Horror Movie HD,21.7471778393,9.9444508553,42.6030039787,25.7053643465,22.21570611,5.061045289,70.3761279583,2.3471165448,15.6919494271,2.0254423842,5.2086580545,77.0739555359,2
SLENDER MAN - Official Trailer (HD),29.3353408575,4.9640260637,31.6032588482,34.0973764658,20.8153232932,16.9960558414,46.253246069,15.9353747964,6.9822706282,6.9198131561,4.6134538949,81.4844667912,2
Splice Official Trailer #1 - (2009) HD,36.7202371359,0.2051844727,18.4998884797,44.5746839046,14.9881795049,43.7007397413,32.3241680861,8.9869149029,26.8767267466,9.130319953,11.7584720254,52.2344887257,2
Summer of 84  OFFICIAL TRAILER,26.1536896229,7.8612022102,26.8737763166,39.1113311052,7.5284801424,3.1528636813,87.6448690891,1.6737803817,33.3965718746,12.4180480838,17.9788500071,36.2065315247,2
Suspiria - Official Trailer  Amazon Studios,21.4037209749,15.4799357057,42.9671317339,20.1492115855,17.5188601017,18.1373938918,50.7668375969,13.5769054294,32.9864919186,8.8767699897,11.5487501025,46.5879827738,2
Take Shelter  Official Trailer HD (2011),24.0266367793,6.4724467695,56.4073383808,13.093572855,26.6354054213,55.1866948605,6.109618023,12.0682902634,1.4376692474,7.1868091822,7.7459424734,83.629578352,2
Texas Chainsaw 3D Official Trailer (2012) - Horror Movie HD,31.9294273853,2.1219575778,47.2177267075,18.7308803201,5.4254408926,6.939368695,80.7809948921,6.8541936576,19.342982769,6.4674243331,7.2914719582,66.8981194496,2
The Belko Experiment Official Trailer 1 (2017) - John Gallagher Jr,22.0944911242,8.1337429583,57.4313521385,12.3404189944,26.6012132168,5.3943544626,30.8747977018,37.1296435595,20.5238893628,2.968294546,12.7499639988,63.7578547001,2
The Bye Bye Man Official Trailer 1 (2017) - Horror Movie,23.2513204217,7.5456485152,29.005882144,40.1971489191,8.614346385,4.5376993716,85.0477993488,1.80014465,69.1837251186,3.5472363234,3.6613266915,23.6077100039,2
THE CLOVERFIELD PARADOX  Trailer [HD]  Netflix,17.9314494133,9.1965295374,34.4107478857,38.4612739086,13.4031400084,14.7392272949,29.4587880373,42.3988491297,15.9499540925,48.7060725689,29.7681689262,5.575806275,2
THE CRAZIES - Trailer,38.6691272259,2.4605730549,35.3357225657,23.5345825553,38.7807935476,20.5321401358,37.6454740763,3.0416032299,16.8365508318,15.6643792987,17.6168709993,49.8821884394,2
THE EVIL WITHIN 2 Trailer (E3 2017),8.3968095481,19.2877605557,55.2439987659,17.0714333653,22.90122509,2.8843699023,61.9530439377,12.2613593936,13.298727572,4.3139494956,9.4226829708,72.9646444321,2
The First Purge – Official Trailer [HD],36.0455513,4.0615193546,44.0269678831,15.8659592271,38.8987928629,5.5217966437,37.2870415449,18.2923674583,37.5996500254,7.4781879783,11.0650397837,43.8571125269,2
THE HERETICS Trailer (2017) Horror Movie,20.7203879952,6.7886844277,23.5499605536,48.940962553,52.0924687386,7.2811685503,37.243065238,3.3832985908,23.9788129926,5.6357759982,11.8137665093,58.5716485977,2
The Last Exorcism Trailer (HD),21.4152887464,14.4814744592,43.8032239676,20.3000187874,17.9524213076,14.7622928023,45.0263112783,22.2589790821,34.3578666449,10.0572817028,13.6148169637,41.9700443745,2
The Open House  Official Trailer [HD]  Netflix,10.9270423651,21.0639357567,27.3892521858,40.6197696924,16.0733535886,9.2331781983,42.0788884163,32.6145887375,5.4253619164,0.8021451533,2.0664684474,91.7060256004,2
The Possession (2012) - Official Trailer #1,22.31413275,5.3033430129,23.4550580382,48.9274650812,17.3990249634,11.4109329879,66.3308680058,4.8591770232,19.4805294275,30.6704968214,23.809209466,26.0397672653,2
The Predator  Official Trailer [HD]  20th Century FOX,25.6418377161,4.528016597,20.4913839698,49.3387639523,7.1378670633,2.4771878496,80.7072401047,9.6777036786,31.3457727432,15.3594926,17.0065775514,36.2881541252,2
The Rite Trailer,20.3538671136,0.7755646948,22.5920006633,56.2785685062,13.4095624089,11.3569937646,67.1743392944,8.0591022968,24.6489778161,4.6538885683,7.1862488985,63.5108888149,2
The Ritual  Official Trailer [HD]  Netflix,17.9424986243,12.5340342522,35.6676220894,33.8558495045,6.2080994248,13.6123269796,75.6311774254,4.5483954251,33.0786317587,6.3890248537,7.5424253941,52.9899179935,2
The Sleep Curse international teaser trailer - Anthony Wong in a Herman Yau Cat,13.5643213987,5.3912948817,24.3934884667,56.6509008408,15.4297307134,4.5153647661,57.3359966278,22.7189049125,22.0338597894,1.7211368307,12.5408068299,63.7041985989,2
The Strangers Prey at Night Trailer #1 (2018)  Movieclips Indie,15.7940760255,6.8996757269,17.7581623197,59.5480799675,9.0027377009,0.960149616,88.1124436855,1.9246704876,45.5243974924,4.3639332056,10.0650392473,40.0466322899,2
The Thing Official Trailer #1 - (2011) HD,22.5999578834,5.1648572087,25.0881075859,47.147077322,4.3083488941,11.3600999117,79.0732979774,5.2582599223,7.5413048267,8.4060229361,7.888776809,76.1638998985,2
TRENCH 11 Trailer #1 NEW (2018) World War 1 Horror Movie HD,19.8065549135,14.2333418131,43.2223707438,22.7377295494,5.573835969,6.6717363894,82.4307918549,5.3236391395,47.3893672228,14.7287353873,10.5823755264,27.2995352745,2
